Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
51944,1259,50753.0,1599,53.0,17.0,113,184.0,2.0,2.0,60.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,1760869.565,21739.13043,61.33333333,101.0362971,178.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,10869.56522,10869.56522,30.0,132.0,70.8,55.86770087,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,30.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,264.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
49934,1259,13033.0,1599,53.0,17.0,113,180.0,2.0,2.0,60.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,1800000.0,22222.22222,60.0,98.72689603,174.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,80.0,11111.11111,11111.11111,30.0,132.0,70.8,55.86770087,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,30.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,264.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
34306,1256,24965.0,1599,53.0,17.0,113,208.0,2.0,2.0,68.0,272.0,34.0,34.0,34.0,0.0,136.0,136.0,136.0,0.0,1634615.385,19230.76923,69.33333333,116.6290416,204.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,80.0,9615.384615,9615.384615,34.0,136.0,74.8,55.86770087,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.5,34.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,272.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
35539,1256,45830.0,1599,53.0,17.0,113,23818.0,2.0,2.0,60.0,248.0,30.0,30.0,30.0,0.0,124.0,124.0,124.0,0.0,12931.39642,167.9402133,7939.333333,13707.17988,23767.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,83.97010664,83.97010664,30.0,124.0,67.6,51.48592041,2650.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,30.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,248.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
34778,1256,32985.0,1599,53.0,17.0,113,29245.0,2.0,2.0,64.0,188.0,32.0,32.0,32.0,0.0,94.0,94.0,94.0,0.0,8616.857582,136.7755172,9748.333333,16881.14455,29241.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,68.38775859,68.38775859,32.0,94.0,56.8,33.95879857,1153.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,32.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,188.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
36388,1256,60065.0,1599,53.0,17.0,113,50973.0,2.0,2.0,94.0,230.0,47.0,47.0,47.0,0.0,115.0,115.0,115.0,0.0,6356.30628,78.47291703,16991.0,29426.67723,50970.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,39.23645852,39.23645852,47.0,115.0,74.2,37.24513391,1387.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.75,47.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,2.0,230.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
10868,1055,443.0,1591,59024.0,6.0,113,1.0,2.0,0.0,247.0,0.0,216.0,31.0,123.5,130.8147545,0.0,0.0,0.0,0.0,247000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,2000000.0,0.0,31.0,216.0,154.3333333,106.8097998,11408.33333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,231.5,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,247.0,0.0,0.0,60.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14425,1263,61317.0,1590,53.0,17.0,113,96155.0,1.0,1.0,48.0,157.0,48.0,48.0,48.0,0.0,157.0,157.0,157.0,0.0,2131.974416,20.7997504,96155.0,0.0,96155.0,96155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10.3998752,10.3998752,48.0,157.0,84.33333333,62.93117934,3960.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.5,48.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,157.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
851,1256,46408.0,823,443.0,6.0,113,1.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
25754,1658,443.0,1594,35870.0,6.0,113,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692,19.5,26.1629509,38.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.0,51282.05128,25641.02564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,235.0,325.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
48436,1258,62815.0,1599,53.0,17.0,113,180.0,2.0,2.0,84.0,212.0,42.0,42.0,42.0,0.0,106.0,106.0,106.0,0.0,1644444.444,22222.22222,60.0,63.85138996,129.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,11111.11111,11111.11111,42.0,106.0,67.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,42.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,212.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
32810,3343,443.0,1597,50880.0,6.0,113,193.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10362.6943,193.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5181.34715,5181.34715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,105.0,33304.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
15722,1256,50806.0,131,443.0,6.0,113,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17699.11504,113.0,0.0,113.0,113.0,113.0,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,17699.11504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,364.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
84307,1557,443.0,1602,50645.0,6.0,113,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36363.63636,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,18181.81818,18181.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12579.0,305.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
83905,1266,40416.0,364,80.0,6.0,113,5842487.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684639949,1947495.667,3352500.94,5818606.0,60.0,5842487.0,2921243.5,4097489.343,5818606.0,23881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.513479962,0.171159987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
83857,1266,48084.0,38,80.0,6.0,113,46824187.0,8.0,8.0,422.0,804.0,386.0,0.0,52.75,134.6697018,768.0,0.0,100.5,269.7189013,26.18304937,0.341703744,3121612.467,4548051.368,10000000.0,32.0,40900000.0,5843093.143,5208540.571,10000000.0,15326.0,46800000.0,6686984.714,4545513.638,10000000.0,179057.0,0.0,0.0,0.0,0.0,180.0,172.0,0.170851872,0.170851872,0.0,768.0,72.11764706,201.6859819,40677.23529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,76.625,52.75,100.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,422.0,8.0,804.0,29200.0,30.0,7.0,20.0,220008.0,409934.6814,834910.0,14956.0,10000000.0,10251.30011,10000000.0,9999000.0,BENIGN
83915,1266,60604.0,364,443.0,6.0,113,6009753.0,7.0,4.0,635.0,168.0,517.0,0.0,90.71428571,190.7072051,168.0,0.0,42.0,84.0,133.6161403,1.830358086,600975.3,1834801.589,5822319.0,1.0,6009753.0,1001625.5,2392781.612,5885553.0,1.0,163847.0,54615.66667,73484.80742,138227.0,285.0,0.0,0.0,0.0,0.0,232.0,136.0,1.164773328,0.665584759,0.0,517.0,66.91666667,150.8487854,22755.35606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,90.71428571,42.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,635.0,4.0,168.0,29200.0,939.0,3.0,32.0,187433.0,0.0,187433.0,187433.0,5822319.0,0.0,5822319.0,5822319.0,BENIGN
9112,1266,47382.0,1199,443.0,6.0,113,116210074.0,28.0,28.0,1557.0,21397.0,865.0,0.0,55.60714286,174.2916541,4254.0,0.0,764.1785714,955.0391132,197.5216021,0.481885934,2112910.436,4048538.275,10000000.0,1.0,116000000.0,4304076.815,4954726.677,10000000.0,4.0,111000000.0,4101927.778,5022470.884,10100000.0,1.0,0.0,0.0,0.0,0.0,904.0,904.0,0.240942967,0.240942967,0.0,4254.0,402.7017544,763.4622725,582874.6416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,409.8928571,55.60714286,764.1785714,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1557.0,28.0,21397.0,29200.0,378.0,5.0,32.0,60673.0,81938.01472,320814.0,36223.0,9623499.5,1323342.724,10000000.0,5421580.0,BENIGN
71238,1266,61244.0,1599,53.0,17.0,113,224.0,2.0,2.0,74.0,494.0,37.0,37.0,37.0,0.0,247.0,247.0,247.0,0.0,2535714.286,17857.14286,74.66666667,124.1303079,218.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,8928.571429,8928.571429,37.0,247.0,121.0,115.0217371,13230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151.25,37.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,494.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
32948,1262,50884.0,4518,443.0,6.0,113,366698.0,7.0,6.0,734.0,482.0,517.0,0.0,104.8571429,189.1017615,293.0,2.0,80.33333333,116.290441,3316.080262,35.45151596,30558.16667,54491.63826,121243.0,3.0,244279.0,40713.16667,62589.26095,121950.0,3.0,245780.0,49156.0,66249.05423,121846.0,3.0,0.0,0.0,0.0,0.0,164.0,124.0,19.08927783,16.36223814,0.0,517.0,86.85714286,149.9337583,22480.13187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.53846154,104.8571429,80.33333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,734.0,6.0,482.0,65535.0,31088.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
20559,1257,62696.0,4746,80.0,6.0,114,115392811.0,16.0,14.0,513.0,802.0,429.0,0.0,32.0625,105.8605805,796.0,0.0,57.28571429,212.6226085,11.39585723,0.259981534,3979062.448,4877292.357,10000000.0,68.0,115000000.0,7692854.067,4161705.963,10000000.0,77.0,110000000.0,8487035.846,3761202.886,10000000.0,852.0,0.0,0.0,0.0,0.0,332.0,424.0,0.138656818,0.121324716,0.0,796.0,42.41935484,159.417225,25413.85161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.83333333,32.0625,57.28571429,0.0,0.0,0.0,0.0,0.0,0.0,16.0,513.0,14.0,802.0,8192.0,288.0,15.0,20.0,30904.72727,24314.21447,104214.0,23438.0,9999213.545,15145.84852,10000000.0,9955471.0,BENIGN
38490,1257,54234.0,1599,53.0,17.0,114,148.0,2.0,2.0,72.0,208.0,36.0,36.0,36.0,0.0,104.0,104.0,104.0,0.0,1891891.892,27027.02703,49.33333333,78.51963661,140.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,13513.51351,13513.51351,36.0,104.0,63.2,37.24513391,1387.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,36.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,208.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13381,1263,60272.0,1590,53.0,17.0,114,48216.0,1.0,1.0,66.0,82.0,66.0,66.0,66.0,0.0,82.0,82.0,82.0,0.0,3069.520491,41.48000664,48216.0,0.0,48216.0,48216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20.74000332,20.74000332,66.0,82.0,71.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,66.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,82.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14640,1263,61532.0,1590,53.0,17.0,114,9596.0,1.0,1.0,53.0,117.0,53.0,53.0,53.0,0.0,117.0,117.0,117.0,0.0,17715.71488,208.4201751,9596.0,0.0,9596.0,9596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,104.2100875,104.2100875,53.0,117.0,74.33333333,36.95041723,1365.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.5,53.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,117.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
76443,1268,51685.0,1599,53.0,17.0,114,23848.0,2.0,2.0,84.0,310.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,16521.30158,167.72895,7949.333333,13763.45307,23842.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,83.86447501,83.86447501,42.0,155.0,87.2,61.892649,3830.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,42.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,310.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
34247,1256,2384.0,1599,53.0,17.0,114,47118.0,2.0,2.0,74.0,204.0,37.0,37.0,37.0,0.0,102.0,102.0,102.0,0.0,5900.080649,84.89324674,15706.0,27197.52781,47111.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,42.44662337,42.44662337,37.0,102.0,63.0,35.60196624,1267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.75,37.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,204.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13908,1263,60800.0,1590,53.0,17.0,114,19625030.0,2.0,2.0,114.0,306.0,66.0,48.0,57.0,12.72792206,218.0,88.0,153.0,91.92388155,21.40124117,0.203821344,6541676.667,11200000.0,19500000.0,24012.0,19600000.0,19600000.0,0.0,19600000.0,19600000.0,19500000.0,19500000.0,0.0,19500000.0,19500000.0,0.0,0.0,0.0,0.0,52.0,40.0,0.101910672,0.101910672,48.0,218.0,93.6,71.46187795,5106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,57.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.0,2.0,306.0,-1.0,-1.0,1.0,20.0,99442.0,0.0,99442.0,99442.0,19500000.0,0.0,19500000.0,19500000.0,BENIGN
88185,1268,4092.0,2572,443.0,6.0,114,115797601.0,20.0,18.0,1164.0,5158.0,716.0,0.0,58.2,162.657082,1460.0,0.0,286.5555556,538.245868,54.59525884,0.328158785,3129664.892,4612500.618,10000000.0,35.0,116000000.0,6094610.579,4879793.878,10000000.0,48.0,110000000.0,6497378.353,4929066.287,10000000.0,48.0,0.0,0.0,0.0,0.0,412.0,504.0,0.17271515,0.155443635,0.0,1460.0,162.1025641,395.6580658,156545.305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,166.3684211,58.2,286.5555556,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1164.0,18.0,5158.0,8192.0,991.0,19.0,20.0,40075.33333,39346.56162,165017.0,28578.0,9609720.75,1353034.833,10000000.0,5313280.0,BENIGN
87762,1268,4111.0,1844,443.0,6.0,114,118631618.0,16.0,18.0,893.0,5075.0,251.0,0.0,55.8125,79.2861642,1460.0,0.0,281.9444444,486.7890559,50.3069932,0.286601503,3594897.515,14200000.0,58900000.0,1.0,119000000.0,7908774.533,20700000.0,59000000.0,17.0,118000000.0,6961410.824,19500000.0,59000000.0,1.0,0.0,0.0,0.0,0.0,344.0,372.0,0.134871295,0.151730207,0.0,1460.0,170.5142857,367.2535085,134875.1395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,175.5294118,55.8125,281.9444444,0.0,0.0,0.0,0.0,0.0,0.0,16.0,893.0,18.0,5075.0,8192.0,127.0,14.0,20.0,398070.5,31369.37813,420252.0,375889.0,58800000.0,203411.2864,58900000.0,58600000.0,BENIGN
15368,1263,62260.0,1590,53.0,17.0,114,48363.0,1.0,1.0,50.0,122.0,50.0,50.0,50.0,0.0,122.0,122.0,122.0,0.0,3556.437773,41.35392759,48363.0,0.0,48363.0,48363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.67696379,20.67696379,50.0,122.0,74.0,41.56921938,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,50.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,122.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
79408,1268,61570.0,1599,53.0,17.0,114,147.0,2.0,2.0,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,1578231.293,27210.88435,49.0,79.67433715,141.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,13605.44218,13605.44218,44.0,72.0,55.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,44.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,144.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2186,1268,4130.0,959,443.0,6.0,114,134024.0,9.0,7.0,559.0,3833.0,198.0,0.0,62.11111111,82.05553675,1410.0,0.0,547.5714286,632.0263331,32770.2501,119.3816033,8934.933333,13862.01875,34775.0,1.0,134024.0,16753.0,15813.82979,36207.0,49.0,98883.0,16480.5,26408.98358,62303.0,4.0,0.0,0.0,0.0,0.0,192.0,152.0,67.15215185,52.22945144,0.0,1410.0,258.3529412,464.3196557,215592.7426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,274.5,62.11111111,547.5714286,0.0,0.0,0.0,0.0,0.0,0.0,9.0,559.0,7.0,3833.0,8192.0,115.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80157,1268,64059.0,1599,53.0,17.0,114,143.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,1202797.203,27972.02797,47.66666667,77.36493607,137.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,13986.01399,13986.01399,35.0,51.0,41.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12163,1268,4179.0,1381,80.0,6.0,114,3211907.0,3.0,3.0,6.0,6.0,6.0,0.0,2.0,3.464101615,6.0,0.0,2.0,3.464101615,3.736098212,1.868049106,642381.4,920553.3562,2023789.0,125.0,1188118.0,594059.0,807284.0131,1164895.0,23223.0,3188839.0,1594419.5,607396.9469,2023914.0,1164925.0,0.0,0.0,0.0,0.0,84.0,84.0,0.934024553,0.934024553,0.0,6.0,1.714285714,2.927700219,8.571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,6.0,8192.0,29.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
77158,1268,54106.0,1599,53.0,17.0,114,212.0,2.0,2.0,86.0,162.0,43.0,43.0,43.0,0.0,81.0,81.0,81.0,0.0,1169811.321,18867.92453,70.66666667,39.2598183,116.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,9433.962264,9433.962264,43.0,81.0,58.2,20.81345719,433.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.75,43.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,162.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37580,1257,51048.0,1599,53.0,17.0,114,1017.0,2.0,2.0,82.0,152.0,41.0,41.0,41.0,0.0,76.0,76.0,76.0,0.0,230088.4956,3933.136676,339.0,581.103261,1010.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,1966.568338,1966.568338,41.0,76.0,55.0,19.17028951,367.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.75,41.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,152.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
